slug,market,outcome,kind,t0,a_ref,b_ref,mid_at_0,mid_change,DA5_start,DA5_at_0,DA5_ratio,DB5_at_0,CA5_max_pre,CA1_max_pre,CB5_max_pre,I5_at_0
mlb-col-wsh-2026-08-27,moneyline,YES,jump,1787855627.094923,0.23,0.2,0.22,0.025,488.0,963.0,1.9714,3369.0,-0.0,-0.0,0.0421,0.5553
mlb-col-wsh-2026-08-27,moneyline,YES,jump,1787855933.994630,0.28,0.27,0.285,0.015,11222.24,243.0,0.0217,16981.9,0.9633,8.8018,0.7739,0.9717
mlb-col-wsh-2026-08-27,moneyline,YES,jump,1787856063.494507,0.27,0.25,0.245,0.015,112.0,635.0,5.6283,155.0,0.0927,-0.0,2.7603,-0.6068
mlb-col-wsh-2026-08-27,moneyline,YES,jump,1787858327.892347,0.09,0.08,0.09,0.015,1219.32,740.32,0.6075,2447.62,0.5279,6.1696,1.4513,0.5354
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787850783.899542,0.41,0.4,0.41,0.0,45485.85,9999.28,0.2198,29270.23,2.0704,4.0933,0.2463,0.4907
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787850843.949485,0.41,0.4,0.405,0.0,57704.12,22802.97,0.3952,27870.52,0.9584,1.0768,0.7022,0.1
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787851324.349026,0.35,0.34,0.345,0.0,42173.4,52072.4,1.2347,45018.21,0.0016,-0.0,-0.009,-0.0727
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787851971.048410,0.26,0.25,0.255,0.0,83600.72,83582.41,0.9998,92034.18,0.006,0.0002,-0.0,0.0481
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787852091.148295,0.26,0.25,0.255,0.0,56793.5,59410.5,1.0461,81183.83,0.0658,0.0875,0.0094,0.1549
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787852151.198238,0.24,0.23,0.235,0.0,56111.5,45004.77,0.8021,39365.8,0.2219,0.3662,0.2494,-0.0668
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787852470.397933,0.23,0.22,0.225,0.0,21774.22,21774.22,1.0,53487.32,-0.0,-0.0,0.3122,0.4214
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787852761.197656,0.24,0.23,0.235,0.0,23625.87,31539.53,1.3349,50050.86,0.2735,0.0041,0.1182,0.2269
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787852821.247599,0.23,0.22,0.225,0.0,891.0,40757.29,45.6932,46568.54,-0.0,-0.0,-0.2524,0.0665
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787852941.347484,0.26,0.25,0.255,0.0,118289.0,118289.0,1.0,191690.84,-0.0,-0.0,-0.0,0.2368
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787853270.797170,0.3,0.29,0.295,0.0,19978.39,19978.39,1.0,20983.63,-0.0,-0.0,-0.0,0.0245
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787853629.746828,0.31,0.29,0.295,0.0,1650.2,4186.2,2.5359,7162.0,0.4502,0.4018,0.3352,0.2622
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787854232.396253,0.35,0.34,0.345,0.0,70054.17,70054.17,1.0,98633.29,-0.0,0.0019,0.0005,0.1694
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787854384.346108,0.35,0.33,0.315,0.0,1860.14,621.14,0.3343,40817.69,1.8167,0.557,1.8789,0.97
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787854624.545879,0.31,0.3,0.305,0.0,855958.79,900426.96,1.052,119130.46,0.0,0.0,0.0003,-0.7663
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787854684.595822,0.3,0.29,0.295,0.0,65600.6,67600.6,1.0305,65778.91,0.0154,0.0532,0.0163,-0.0137
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787855432.095109,0.24,0.23,0.25,0.0,33779.6,333.0,0.0099,3185.0,2.8441,3.1852,1.5523,0.8105
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787855807.944751,0.3,0.29,0.295,0.0,17521.15,18517.81,1.0569,139515.04,0.0002,0.0003,-0.0,0.7656
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787855868.544693,0.29,0.28,0.29,0.005,26174.38,17291.82,0.6607,28234.96,0.3801,1.6998,0.5155,0.2404
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787856363.744220,0.19,0.18,0.185,0.0,23324.5,22764.1,0.976,56085.86,0.0243,0.055,0.0323,0.4226
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787856423.794163,0.12,0.11,0.115,0.0,16267.97,17581.23,1.0807,13936.81,0.0029,0.0082,0.0968,-0.1156
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787856483.844106,0.13,0.12,0.125,0.0,21269.27,19689.27,0.9257,45340.83,0.0772,0.1186,0.0349,0.3945
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787856844.143762,0.13,0.12,0.125,0.0,29840.17,29840.17,1.0,55167.39,-0.0,-0.0,-0.0,0.2979
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787857085.243532,0.14,0.13,0.135,0.0,44330.48,44330.48,1.0,285592.94,-0.0,-0.0,-0.0,0.7313
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787857145.293475,0.15,0.13,0.135,0.0,935.91,257.91,0.2763,151514.77,1.6266,1.8607,0.0608,0.9966
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787857385.493246,0.09,0.08,0.085,0.0,21130.44,21435.44,1.0144,79857.21,-0.0,-0.0,-0.0,0.5768
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787857865.892788,0.09,0.08,0.085,0.0,3299.82,4907.54,1.4871,14436.49,0.2114,0.6087,-0.0,0.4926
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787857985.992673,0.11,0.1,0.105,0.0,32041.51,32041.51,1.0,70261.58,-0.0,-0.0,-0.0,0.3736
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787858166.142502,0.13,0.12,0.125,0.0,538.32,673.32,1.2503,550.08,0.0273,-0.0,0.8645,-0.1007
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787858387.942290,0.11,0.1,0.105,0.0,1182.91,7439.58,6.2848,17071.59,-0.1953,-0.4166,0.0804,0.3929
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787858508.042176,0.08,0.07,0.075,0.0,50318.2,50202.2,0.9977,7745.41,0.0167,0.0048,0.3057,-0.7327
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787858568.092118,0.1,0.09,0.095,0.0,29112.91,29112.91,1.0,85717.56,-0.0,-0.0,-0.0,0.4929
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787858868.341832,0.07,0.06,0.065,0.0,28237.52,28205.52,0.9989,86315.64,0.0209,0.0241,0.0177,0.5074
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787858928.391775,0.06,0.05,0.055,0.0,2967.83,2963.83,0.9987,11963.14,0.214,0.3716,0.0329,0.6028
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787859348.741374,0.06,0.05,0.055,0.0,29588.7,27873.7,0.942,105792.53,0.0693,0.0949,0.0076,0.5829
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787860189.440572,0.039,0.031,0.035,0.0,9240.47,9269.47,1.0031,72691.52,0.0488,0.0022,0.0222,0.7738
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787860369.590400,0.028,0.022,0.0245,0.0,5120.0,5251.0,1.0256,109538.88,0.0907,0.1152,0.0036,0.9085
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787860429.640343,0.016,0.01,0.0145,-0.001,17056.89,1959.05,0.1149,57674.49,2.4485,3.1021,0.0091,0.9343
mlb-col-wsh-2026-08-27,moneyline,YES,nojump,1787860489.690286,0.009,0.006,0.0075,0.0,12406.81,12406.81,1.0,2300.0,0.7607,0.9133,-0.0,-0.6872
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787873126.448834,0.37,0.36,0.375,0.01,4470.0,21405.57,4.7879,19778.25,0.407,1.3157,0.745,-0.0395
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787873401.248572,0.38,0.37,0.395,0.025,13282.74,175.0,0.0132,856.0,2.7637,2.7291,2.8498,0.6599
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787873467.198509,0.41,0.39,0.435,-0.005,79.0,115.0,1.45,387.36,1.7918,4.2146,0.1071,0.5411
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787873817.498175,0.36,0.35,0.365,0.01,3866.0,19392.17,5.015,19519.73,-0.0,3.2476,0.6061,0.0033
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787874420.897599,0.4,0.36,0.395,0.105,113.0,63.56,0.5663,451.0,2.4215,3.6861,0.4848,0.7515
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787874907.697135,0.45,0.43,0.45,0.01,10575.74,221.91,0.0211,453.0,3.5777,6.9886,2.7057,0.3419
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787875012.297035,0.47,0.45,0.47,0.035,2886.0,45.0,0.0159,47.0,4.7318,4.3893,5.1843,0.0215
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787875094.446957,0.52,0.51,0.525,0.03,965.0,231.0,0.2402,783.03,2.5484,2.6586,1.8428,0.5439
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787875453.046615,0.52,0.5,0.515,0.015,6964.0,49.0,0.0072,875.03,0.9196,1.9882,1.0787,0.893
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787875682.296396,0.46,0.45,0.465,0.05,15163.89,367.0,0.0243,657.0,1.9974,2.1877,2.3267,0.2829
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787876139.945960,0.48,0.47,0.49,0.035,11473.69,258.49,0.0226,1712.0,4.3339,8.6252,2.1523,0.7373
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787876266.845839,0.54,0.53,0.54,0.03,11531.59,2507.37,0.2175,1108.8,0.8865,1.5116,0.8788,-0.3866
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787876471.995643,0.58,0.56,0.585,0.025,14448.46,439.76,0.0305,651.18,2.2161,1.9792,2.6099,0.1936
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787876544.295574,0.59,0.58,0.605,-0.025,26720.63,11.0,0.0004,75.18,4.5521,8.0371,3.7271,0.7362
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787877041.145100,0.51,0.49,0.465,0.01,1986.82,787.0,0.3964,16.0,0.9501,5.3181,6.7499,-0.959
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787877114.645030,0.46,0.45,0.47,0.005,11030.06,164.0,0.015,985.0,4.2528,4.9484,2.3605,0.7139
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787877188.594960,0.51,0.5,0.53,-0.09,45007.04,0.0,0.0,32.0,5.2409,2.5328,2.5773,0.9697
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787877309.744844,0.55,0.53,0.54,0.02,10776.4,922.0,0.0856,8394.16,2.5482,2.5451,2.7813,0.802
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787877399.494759,0.56,0.55,0.565,0.035,13210.69,125.0,0.0095,1133.0,4.4629,6.8386,2.3825,0.8006
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787877898.394283,0.59,0.56,0.58,0.19,410.01,410.01,1.0,982.0,-0.0,-0.0,0.2162,0.4106
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787878359.643843,0.82,0.79,0.825,0.0,12649.84,12631.84,0.9986,17.72,0.936,0.8578,3.3798,-0.9971
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787878560.643651,0.76,0.74,0.785,-0.015,7283.32,0.0,0.0001,387.0,4.9285,6.0502,2.8656,0.9974
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787878644.743571,0.75,0.74,0.77,-0.01,7492.38,65.0,0.0088,5642.15,5.6259,7.1137,0.5779,0.9771
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787878767.993454,0.78,0.77,0.78,0.015,7367.09,19965.57,2.7099,6459.9,2.0922,2.6391,2.6453,-0.5111
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787878883.543343,0.73,0.72,0.745,0.04,1135.98,295.0,0.2603,527.0,1.5513,6.7754,1.1145,0.2819
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787879175.643065,0.81,0.8,0.81,0.03,7564.49,72.68,0.0097,1496.5,2.4494,3.7156,1.5217,0.9068
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787879680.792583,0.88,0.87,0.875,0.03,7375.97,19583.21,2.6548,72.0,2.5791,4.2918,3.0854,-0.9926
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787879775.542493,0.92,0.9,0.91,0.015,3622.64,14717.61,4.0618,12359.89,1.2342,2.1067,1.4236,-0.0871
mlb-hou-nyy-2026-08-27,moneyline,YES,jump,1787879863.092409,0.92,0.9,0.92,0.015,3788.89,2959.79,0.7812,1063.21,0.7789,1.9402,2.1528,-0.4713
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787872023.599885,0.4,0.39,0.395,0.0,130027.99,130027.99,1.0,124274.03,-0.0,-0.0,0.2767,-0.0226
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787872203.749714,0.4,0.39,0.395,0.0,120868.45,121063.45,1.0016,107266.29,-0.0,-0.0,0.0004,-0.0604
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787872323.849599,0.4,0.39,0.395,0.0,117499.43,117499.43,1.0,109209.79,-0.0,-0.0,-0.0,-0.0366
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787872503.999427,0.4,0.39,0.395,0.0,115755.09,115718.09,0.9997,101898.92,0.0021,0.0033,0.0617,-0.0635
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787872624.099313,0.38,0.37,0.375,0.0,56372.29,76104.29,1.35,76822.33,0.7496,-0.0222,0.6033,0.0047
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787872744.199198,0.38,0.37,0.375,0.0,76088.18,76088.18,1.0,86548.37,-0.0,-0.0,0.0011,0.0643
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787872984.398969,0.36,0.35,0.345,0.0,15578.89,12290.12,0.7889,10680.31,1.0901,1.4526,1.5145,-0.0701
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787873246.548719,0.39,0.38,0.385,0.0,37161.61,37600.79,1.0118,41028.75,0.0009,-0.0,0.0012,0.0436
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787873587.298394,0.36,0.35,0.355,0.0,76039.99,76689.99,1.0085,111934.04,-0.0,-0.0,0.0031,0.1868
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787873937.598060,0.41,0.39,0.395,0.0,825.53,53458.85,64.6799,69655.36,2.4575,2.3886,7.8008,0.1316
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787874117.747888,0.4,0.39,0.395,0.0,1065.53,4420.25,4.1455,9609.54,-0.0451,-0.0682,-0.0,0.3699
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787874297.897717,0.41,0.4,0.395,0.0,4484.76,11434.41,2.5493,14646.2,0.5527,0.62,0.234,0.1231
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787874357.947659,0.39,0.38,0.385,0.0,15449.8,15865.8,1.0269,18920.37,-0.0,0.05,0.0204,0.0878
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787874781.197256,0.46,0.45,0.455,0.0,92367.72,88833.04,0.9617,91421.3,0.1501,0.0027,0.0022,0.0144
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787874841.247198,0.47,0.46,0.465,0.0,54148.03,54148.03,1.0,44848.17,-0.0,-0.0,-0.0,-0.0939
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787875274.596785,0.55,0.54,0.545,0.0,34278.37,81320.35,2.3723,67423.74,0.5364,0.0001,0.7798,-0.0934
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787875513.096558,0.5,0.49,0.495,0.0,95817.88,96192.93,1.0039,138167.15,0.008,0.015,-0.0,0.1791
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787876042.596053,0.49,0.48,0.485,0.0,92010.76,91955.76,0.9994,92129.9,0.0544,0.0126,-0.0,0.0009
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787876386.945724,0.59,0.58,0.585,0.0,175461.29,175451.29,0.9999,157448.77,0.0005,0.0007,0.0017,-0.0541
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787876844.545288,0.54,0.53,0.535,0.0,151807.64,109967.85,0.7244,110356.88,0.6339,0.4871,0.2211,0.0018
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787876904.595231,0.55,0.54,0.545,0.0,14802.2,15165.68,1.0246,17056.19,1.4688,0.1409,1.4342,0.0587
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787877579.644587,0.61,0.6,0.605,0.0,55918.09,55906.09,0.9998,57587.41,0.0021,0.0025,-0.0,0.0148
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787877958.444226,0.83,0.82,0.825,0.0,36123.72,96828.67,2.6804,75524.1,0.0041,0.0046,0.0004,-0.1236
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787878018.494168,0.82,0.81,0.815,0.0,87770.14,12871.04,0.1467,15475.47,1.9195,1.5482,1.626,0.0919
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787878078.544111,0.84,0.83,0.835,0.0,149031.64,149031.64,1.0,117498.17,-0.0,-0.0,-0.0,-0.1183
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787878198.643996,0.83,0.82,0.825,0.0,123940.14,123940.14,1.0,130075.3,-0.0,-0.0,-0.0,0.0242
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787878258.693939,0.83,0.82,0.825,0.0,105139.09,105039.09,0.999,113801.29,0.0027,0.0028,0.0094,0.04
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787878479.743728,0.76,0.75,0.755,0.0,110092.88,110092.88,1.0,96756.35,-0.0,-0.0,-0.0,-0.0645
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787878704.793514,0.79,0.78,0.785,0.0,75926.5,2869.98,0.0378,2450.67,3.5553,3.9169,3.5168,-0.0788
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787878943.593286,0.81,0.8,0.805,0.0,116431.82,116431.82,1.0,103621.98,-0.0,-0.0,-0.0,-0.0582
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787879063.693172,0.81,0.8,0.805,0.0,56963.58,76237.55,1.3384,24985.19,0.4219,0.1801,1.0679,-0.5063
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787879475.892778,0.89,0.88,0.885,0.0,145505.77,125048.39,0.8594,106735.28,0.1604,0.1654,0.0458,-0.079
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787879535.942721,0.89,0.88,0.885,0.0,124924.48,124948.48,1.0002,106436.61,0.0095,-0.0,0.0002,-0.08
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787879983.192295,0.94,0.93,0.935,0.0,160857.42,160914.42,1.0004,151824.43,0.0023,0.0025,0.0016,-0.0291
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787880403.541894,0.96,0.95,0.955,0.0,67168.15,37132.15,0.5528,49846.77,0.5929,0.0126,0.8756,0.1462
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787880463.591836,0.97,0.96,0.965,0.0,133184.05,121356.05,0.9112,81098.45,0.0604,0.062,0.0002,-0.1988
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787880883.941436,0.979,0.975,0.98,-0.0005,17668.72,13277.74,0.7515,43689.13,0.3045,0.8008,1.1687,0.5338
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787881124.141207,0.987,0.982,0.9845,0.001,8805.24,5806.0,0.6594,4232.06,0.4193,0.4193,0.8127,-0.1568
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787881424.390920,0.989,0.983,0.986,0.0,8461.63,8461.63,1.0,11162.02,-0.0,-0.0,-0.0,0.1376
mlb-hou-nyy-2026-08-27,moneyline,YES,nojump,1787881544.490806,0.993,0.984,0.988,0.0,6534.63,6534.63,1.0,11045.5,0.0041,0.0041,0.0162,0.2566
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787872064.899961,0.5,0.49,0.5,0.045,21949.72,4238.1,0.1931,5144.0,2.1133,3.0993,1.5223,0.0965
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787872202.599829,0.59,0.58,0.595,0.015,80717.59,321.76,0.004,1172.0,3.7863,2.213,4.4918,0.5688
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787872351.099688,0.62,0.61,0.625,-0.005,619.9,54.0,0.0886,15.0,1.7345,4.7157,4.6227,-0.5571
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787872679.149375,0.64,0.63,0.65,0.045,943.0,102.0,0.1091,60.0,5.0,8.7129,4.1284,-0.2577
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787873233.048846,0.61,0.59,0.605,0.01,737.57,1309.57,1.7745,842.6,2.6403,3.0119,2.6088,-0.2169
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787873348.998736,0.65,0.63,0.665,0.01,1048.92,842.0,0.8029,20477.8,-0.0,-0.0,0.0032,0.921
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787873572.148523,0.67,0.61,0.645,0.005,218.81,233.81,1.0682,20.0,0.0211,0.1151,2.402,-0.8391
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787873831.148276,0.7,0.69,0.71,0.005,14834.92,167.99,0.0114,763.0,2.1902,3.7562,2.7617,0.6384
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787874153.447969,0.71,0.68,0.7,0.015,615.0,230.0,0.375,708.0,0.8498,0.4837,0.4071,0.5091
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787875238.796934,0.85,0.83,0.855,0.005,821.15,677.15,0.8248,148.6,0.1247,0.0737,0.2533,-0.6393
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787876228.695990,0.88,0.85,0.87,0.015,769.78,1421.99,1.8462,552.67,0.7209,0.1338,0.7235,-0.44
mlb-kc-tor-2026-08-27,moneyline,YES,jump,1787877290.044977,0.91,0.88,0.905,0.01,930.82,19377.87,20.7968,783.84,0.1148,0.4042,0.5667,-0.9222
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787872591.599458,0.66,0.65,0.655,0.0,45049.62,66317.75,1.4721,56283.96,-0.0608,0.186,-0.0045,-0.0818
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787872739.199317,0.72,0.71,0.715,0.0,105870.49,105870.49,1.0,87444.17,0.004,-0.0,-0.0,-0.0953
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787872799.249260,0.73,0.72,0.725,0.0,34446.23,13415.98,0.3895,12234.62,0.948,1.0564,0.6084,-0.0461
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787872859.299203,0.68,0.67,0.685,0.0,1147.58,30160.15,26.2595,36400.44,2.4313,2.2631,2.0759,0.0938
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787872919.349146,0.69,0.68,0.685,0.0,90594.5,93250.47,1.0293,96038.45,0.0004,0.0017,0.4064,0.0147
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787873099.998973,0.65,0.64,0.645,0.0,66354.77,4346.0,0.0655,7770.0,2.729,4.086,4.5032,0.2826
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787873469.098621,0.68,0.67,0.675,0.0,113052.75,113470.75,1.0037,84209.16,-0.0,-0.0,-0.0,-0.148
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787873752.848351,0.71,0.7,0.695,0.0,122510.73,83737.11,0.6835,51882.29,0.8075,1.0333,0.5726,-0.2349
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787874213.497911,0.85,0.84,0.845,0.0,195144.41,195144.41,1.0,141459.59,-0.0,-0.0,0.0,-0.1595
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787874333.597797,0.83,0.82,0.825,0.0,154521.7,154521.7,1.0,136863.56,0.0023,-0.0,0.0018,-0.0606
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787874513.747625,0.87,0.86,0.865,0.0,71884.66,72645.06,1.0106,80050.51,0.0084,0.01,0.0047,0.0485
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787874573.797568,0.86,0.85,0.855,0.0,92358.02,92358.02,1.0,79126.03,0.0316,0.0713,0.0113,-0.0772
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787874633.847511,0.84,0.83,0.835,0.0,67329.39,66109.39,0.9819,40220.47,0.5729,0.8337,0.7711,-0.2435
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787874693.897453,0.87,0.86,0.865,0.0,175128.56,175128.56,1.0,129290.54,-0.0,-0.0,-0.0,-0.1506
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787874814.047339,0.87,0.86,0.875,0.0,121380.78,12979.9,0.1069,15114.37,1.8797,3.5997,1.786,0.076
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787875114.297052,0.84,0.83,0.835,0.0,173471.62,173471.62,1.0,154173.05,-0.0,-0.0,0.0,-0.0589
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787875539.046647,0.88,0.87,0.875,0.0,151663.3,151663.3,1.0,133663.15,-0.0,-0.0,-0.0,-0.0631
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787875719.196476,0.89,0.87,0.875,0.0,968.0,32770.96,33.8204,60787.98,2.3604,2.4777,1.3311,0.2995
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787875779.246418,0.89,0.87,0.875,0.0,3608.0,22457.2,6.2228,71930.77,1.2322,1.3675,0.5979,0.5241
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787875839.296361,0.88,0.87,0.875,0.0,61275.13,96363.38,1.5726,81354.55,0.0017,0.0034,0.6392,-0.0845
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787875899.346304,0.88,0.87,0.875,0.0,14988.57,17242.18,1.1503,16560.27,0.1069,-0.0,-0.0,-0.0202
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787876079.496132,0.88,0.87,0.875,0.0,96921.67,111922.59,1.1548,91209.8,0.001,-0.0,-0.0,-0.102
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787876288.745932,0.9,0.89,0.895,0.0,51662.27,49162.27,0.9516,42915.47,0.0404,0.0135,0.0403,-0.0678
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787876528.945703,0.92,0.91,0.915,0.0,2615.41,42731.41,16.3325,42377.69,0.8722,-0.4785,-0.0005,-0.0042
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787876829.195417,0.91,0.9,0.905,0.0,4027.29,45671.04,11.3378,44398.87,0.9973,-0.1412,1.109,-0.0141
mlb-kc-tor-2026-08-27,moneyline,YES,nojump,1787877650.344634,0.92,0.91,0.915,0.0,6966.81,24550.9,3.5236,19600.08,0.0059,-0.0,-0.0073,-0.1121
